ensembl	symbol	entrez	uniprot
ENSG00000134215	VAV3	10451	Q9UKW4
ENSG00000135374	ELF5	2001	Q9UKW6
ENSG00000125414	MYH2	4620	Q9UKX2
ENSG00000006788	MYH13	8735	Q9UKX3
ENSG00000137809	ITGA11	22801	Q9UKX5
ENSG00000093000	NUP50	10762	Q9UKX7
ENSG00000171864	PRND	23627	Q9UKY0
ENSG00000165156	ZHX1	11244	Q9UKY1
ENSG00000009830	POMT2	29954	Q9UKY4
ENSG00000091527	CDV3	55573	Q9UKY7
ENSG00000158435	CNOT11	55571	Q9UKZ1
ENSG00000009694	TENM1	10178	Q9UKZ4
ENSG00000163710	PCOLCE2	26577	Q9UKZ9
ENSG00000111817	DSE	29940	Q9UL01
ENSG00000102786	INTS6	26512	Q9UL03
ENSG00000123453	SARDH	1757	Q9UL12
ENSG00000166170	BAG5	9529	Q9UL15
ENSG00000213085	CFAP45	25790	Q9UL16
ENSG00000073861	TBX21	30009	Q9UL17
ENSG00000092847	AGO1	26523	Q9UL18
ENSG00000133321	RARRES3	5920	Q9UL19
ENSG00000080371	RAB21	23011	Q9UL25
ENSG00000124209	RAB22A	57403	Q9UL26
ENSG00000167515	TRAPPC2L	51693	Q9UL33
ENSG00000130856	ZNF236	7776	Q9UL36
ENSG00000113761	ZNF346	23567	Q9UL40
ENSG00000183837	PNMA3	29944	Q9UL41
ENSG00000240694	PNMA2	10687	Q9UL42
ENSG00000104164	BLOC1S6	26258	Q9UL45
ENSG00000100911	PSME2	5721	Q9UL46
ENSG00000101190	TCFL5	10732	Q9UL49
ENSG00000099822	HCN2	610	Q9UL51
ENSG00000087128	TMPRSS11E	28983	Q9UL52
ENSG00000149930	TAOK2	9344	Q9UL54
ENSG00000149054	ZNF215	7762	Q9UL58
ENSG00000149050	ZNF214	7761	Q9UL59
ENSG00000072315	TRPC5	7224	Q9UL62
ENSG00000128585	MKLN1	4289	Q9UL63
ENSG00000186487	MYT1L	23040	Q9UL68
ENSG00000123992	DNPEP	23549	Q9ULA0
ENSG00000113100	CDH9	1007	Q9ULB4
ENSG00000081138	CDH7	1005	Q9ULB5
ENSG00000164035	EMCN	51705	Q9ULC0
ENSG00000112210	RAB23	51715	Q9ULC3
ENSG00000232119	MCTS1	28985	Q9ULC4
ENSG00000197142	ACSL5	51703	Q9ULC5
ENSG00000142623	PADI1	29943	Q9ULC6
ENSG00000281459	PADI1	29943	Q9ULC6
ENSG00000099904	ZDHHC8	29801	Q9ULC8
ENSG00000197444	OGDHL	55753	Q9ULD0
ENSG00000129422	MTUS1	57509	Q9ULD2
ENSG00000096070	BRPF3	27154	Q9ULD4
ENSG00000196453	ZNF777	27153	Q9ULD5
ENSG00000164066	INTU	27152	Q9ULD6
ENSG00000135519	KCNH3	23416	Q9ULD8
ENSG00000168916	ZNF608	57507	Q9ULD9
ENSG00000047644	WWC3	55841	Q9ULE0
ENSG00000146966	DENND2A	27147	Q9ULE3
ENSG00000047662	FAM184B	27146	Q9ULE4
ENSG00000107719	PALD1	27143	Q9ULE6
ENSG00000196950	SLC39A10	57181	Q9ULF5
ENSG00000128908	INO80	54617	Q9ULG1
ENSG00000114656	KIAA1257	57501	Q9ULG3
ENSG00000260916	CCPG1	9236	Q9ULG6
ENSG00000134313	KIDINS220	57498	Q9ULH0
ENSG00000153317	ASAP1	50807	Q9ULH1
ENSG00000156564	LRFN2	57497	Q9ULH4
ENSG00000186260	MKL2	57496	Q9ULH7
ENSG00000119778	ATAD2B	54454	Q9ULI0
ENSG00000174145	NWD2	57495	Q9ULI1
ENSG00000166532	RIMKLB	57494	Q9ULI2
ENSG00000173706	HEG1	57493	Q9ULI3
ENSG00000066735	KIF26A	26153	Q9ULI4
ENSG00000122417	ODF2L	57489	Q9ULJ1
ENSG00000173276	ZBTB21	49854	Q9ULJ3
ENSG00000108175	ZMIZ1	57178	Q9ULJ6
ENSG00000151458	ANKRD50	57182	Q9ULJ7
ENSG00000158528	PPP1R9A	55607	Q9ULJ8
ENSG00000182771	GRID1	2894	Q9ULK0
ENSG00000146776	ATXN7L1	222255	Q9ULK2
ENSG00000112282	MED23	9439	Q9ULK4
ENSG00000162738	VANGL2	57216	Q9ULK5
ENSG00000170153	RNF150	57484	Q9ULK6
ENSG00000250423	KIAA1210	57481	Q9ULL0
ENSG00000120278	PLEKHG1	57480	Q9ULL1
ENSG00000198753	PLXNB3	5365	Q9ULL4
ENSG00000126464	PRR12	57479	Q9ULL5
ENSG00000158352	SHROOM4	57477	Q9ULL8
ENSG00000054690	PLEKHH1	57475	Q9ULM0
ENSG00000188033	ZNF490	57474	Q9ULM2
ENSG00000163872	YEATS2	55689	Q9ULM3
ENSG00000113300	CNOT6	57472	Q9ULM6
ENSG00000204851	PNMAL2	57469	Q9ULN7
ENSG00000103034	NDRG4	65009	Q9ULP0
ENSG00000162065	TBC1D24	57465	Q9ULP9
ENSG00000128578	STRIP2	57464	Q9ULQ0
ENSG00000186815	TPCN1	53373	Q9ULQ1
ENSG00000240682	ISY1	57461	Q9ULR0
ENSG00000111110	PPM1H	57460	Q9ULR3
ENSG00000124374	PAIP2B	400961	Q9ULR5
ENSG00000057704	TMCC3	57458	Q9ULS5
ENSG00000156486	KCNS2	3788	Q9ULS6
ENSG00000068724	TTC7A	57217	Q9ULT0
ENSG00000183579	ZNRF3	84133	Q9ULT6
ENSG00000092148	HECTD1	25831	Q9ULT8
ENSG00000101040	ZMYND8	23613	Q9ULU4
ENSG00000163618	CADPS	8618	Q9ULU8
ENSG00000167306	MYO5B	4645	Q9ULV0
ENSG00000174804	FZD4	8322	Q9ULV1
ENSG00000148337	CIZ1	25792	Q9ULV3
ENSG00000110880	CORO1C	23603	Q9ULV4
ENSG00000102878	HSF4	3299	Q9ULV5
ENSG00000142273	CBLC	23624	Q9ULV8
ENSG00000088325	TPX2	22974	Q9ULW0
ENSG00000111432	FZD10	11211	Q9ULW2
ENSG00000146109	ABT1	29777	Q9ULW3
ENSG00000167964	RAB26	25837	Q9ULW5
ENSG00000186462	NAP1L2	4674	Q9ULW6
ENSG00000142619	PADI3	51702	Q9ULW8
ENSG00000280549	PADI3	51702	Q9ULW8
ENSG00000141101	NOB1	28987	Q9ULX3
ENSG00000128482	RNF112	7732	Q9ULX5
ENSG00000011243	AKAP8L	26993	Q9ULX6
ENSG00000118298	CA14	23632	Q9ULX7
ENSG00000185022	MAFF	23764	Q9ULX9
ENSG00000166523	CLEC4E	26253	Q9ULY5
ENSG00000183632	TP53TG3	729355	Q9ULZ0
ENSG00000183632	TP53TG3	653550	Q9ULZ0
ENSG00000183632	TP53TG3	102723655	Q9ULZ0
ENSG00000183632	TP53TG3	102724101	Q9ULZ0
ENSG00000183632	TP53TG3	102724127	Q9ULZ0
ENSG00000183632	TP53TG3	102723713	Q9ULZ0
ENSG00000183632	TP53TG3	24150	Q9ULZ0
ENSG00000205456	TP53TG3D	729264	Q9ULZ0
ENSG00000205456	TP53TG3D	729355	Q9ULZ0
ENSG00000205456	TP53TG3D	24150	Q9ULZ0
ENSG00000205456	TP53TG3D	102724101	Q9ULZ0
ENSG00000205456	TP53TG3D	653550	Q9ULZ0
ENSG00000205456	TP53TG3D	102723655	Q9ULZ0
ENSG00000205456	TP53TG3D	102724127	Q9ULZ0
ENSG00000205456	TP53TG3D	102723713	Q9ULZ0
ENSG00000205457	TP53TG3C	102723713	Q9ULZ0
ENSG00000205457	TP53TG3C	653550	Q9ULZ0
ENSG00000205457	TP53TG3C	729355	Q9ULZ0
ENSG00000205457	TP53TG3C	24150	Q9ULZ0
ENSG00000205457	TP53TG3C	102723655	Q9ULZ0
ENSG00000205457	TP53TG3C	102724101	Q9ULZ0
ENSG00000205457	TP53TG3C	102724127	Q9ULZ0
ENSG00000261509	TP53TG3B	102723655	Q9ULZ0
ENSG00000261509	TP53TG3B	102724127	Q9ULZ0
ENSG00000261509	TP53TG3B	24150	Q9ULZ0
ENSG00000261509	TP53TG3B	653550	Q9ULZ0
ENSG00000261509	TP53TG3B	729355	Q9ULZ0
ENSG00000261509	TP53TG3B	102724101	Q9ULZ0
ENSG00000261509	TP53TG3B	102723713	Q9ULZ0
ENSG00000275034	TP53TG3E	102723655	Q9ULZ0
ENSG00000278848	TP53TG3F	102723655	Q9ULZ0
ENSG00000171388	APLN	8862	Q9ULZ1
ENSG00000035720	STAP1	26228	Q9ULZ2
ENSG00000103490	PYCARD	29108	Q9ULZ3
ENSG00000198598	MMP17	4326	Q9ULZ9
ENSG00000143183	TMCO1	54499	Q9UM00
ENSG00000155465	SLC7A7	9056	Q9UM01
ENSG00000159339	PADI4	23569	Q9UM07
ENSG00000280908	PADI4	23569	Q9UM07
ENSG00000105325	FZR1	51343	Q9UM11
ENSG00000164162	ANAPC10	10393	Q9UM13
ENSG00000116983	HPCAL4	51440	Q9UM19
ENSG00000071073	MGAT4A	11320	Q9UM21
ENSG00000086289	EPDR1	54749	Q9UM22
ENSG00000114455	HHLA2	11148	Q9UM44
ENSG00000074181	NOTCH3	4854	Q9UM47
ENSG00000196586	MYO6	4646	Q9UM54
ENSG00000118495	PLAGL1	5325	Q9UM63
ENSG00000171094	ALK	238	Q9UM73
ENSG00000158480	SPATA2	9825	Q9UM82
ENSG00000065618	COL17A1	1308	Q9UMD9
ENSG00000105376	ICAM5	7087	Q9UMF0
ENSG00000272333	KMT2B	9757	Q9UMN6
ENSG00000043039	BARX2	8538	Q9UMQ3
ENSG00000137225	CAPN11	11131	Q9UMQ6
ENSG00000157349	DDX19B	11269	Q9UMR2
ENSG00000164532	TBX20	57057	Q9UMR3
ENSG00000168452	PPT2	9374	Q9UMR5
ENSG00000206256	PPT2	9374	Q9UMR5
ENSG00000206329	PPT2	9374	Q9UMR5
ENSG00000221988	PPT2	9374	Q9UMR5
ENSG00000227600	PPT2	9374	Q9UMR5
ENSG00000228116	PPT2	9374	Q9UMR5
ENSG00000231618	PPT2	9374	Q9UMR5
ENSG00000236649	PPT2	9374	Q9UMR5
ENSG00000111729	CLEC4A	50856	Q9UMR7
ENSG00000169599	NFU1	27247	Q9UMS0
ENSG00000110107	PRPF19	27339	Q9UMS4
ENSG00000116793	PHTF1	10745	Q9UMS5
ENSG00000172403	SYNPO2	171024	Q9UMS6
ENSG00000184979	USP18	11274	Q9UMW8
ENSG00000135018	UBQLN1	29979	Q9UMX0
ENSG00000107882	SUFU	51684	Q9UMX1
ENSG00000143450	OAZ3	51686	Q9UMX2
ENSG00000176720	BOK	666	Q9UMX3
ENSG00000117691	NENF	29937	Q9UMX5
ENSG00000112599	GUCA1B	2979	Q9UMX6
ENSG00000164175	SLC45A2	51151	Q9UMX9
ENSG00000225921	NOL7	51406	Q9UMY1
ENSG00000147164	SNX12	29934	Q9UMY4
ENSG00000274047	SYNRG	11276	Q9UMZ2
ENSG00000275066	SYNRG	11276	Q9UMZ2
ENSG00000070190	DAPP1	27071	Q9UN19
ENSG00000047634	SCML1	6322	Q9UN30
ENSG00000165795	NDRG2	57447	Q9UN36
ENSG00000132612	VPS4A	27183	Q9UN37
ENSG00000101892	ATP1B4	23439	Q9UN42
ENSG00000120322	PCDHB8	56128	Q9UN66
ENSG00000120324	PCDHB10	56126	Q9UN67
ENSG00000240184	PCDHGC3	5098	Q9UN70
ENSG00000253953	PCDHGB4	8641	Q9UN71
ENSG00000204963	PCDHA7	56141	Q9UN72
ENSG00000081842	PCDHA6	56142	Q9UN73
ENSG00000204967	PCDHA4	56144	Q9UN74
ENSG00000251664	PCDHA12	56137	Q9UN75
ENSG00000268104	SLC6A14	11254	Q9UN76
ENSG00000143842	SOX13	9580	Q9UN79
ENSG00000138757	G3BP2	9908	Q9UN86
ENSG00000268089	GABRQ	55879	Q9UN88
ENSG00000154736	ADAMTS5	11096	Q9UNA0
ENSG00000145819	ARHGAP26	23092	Q9UNA1
ENSG00000118017	A4GNT	51146	Q9UNA3
ENSG00000101751	POLI	11201	Q9UNA4
ENSG00000183426	NPIPA1	9284	Q9UND3
ENSG00000183426	NPIPA1	101059953	Q9UND3
ENSG00000183426	NPIPA1	642778	Q9UND3
ENSG00000183426	NPIPA1	642799	Q9UND3
ENSG00000183426	NPIPA1	102724993	Q9UND3
ENSG00000183426	NPIPA1	101059938	Q9UND3
ENSG00000135960	EDAR	10913	Q9UNE0
ENSG00000181031	RPH3AL	9501	Q9UNE2
ENSG00000262334	RPH3AL	9501	Q9UNE2
ENSG00000103266	STUB1	10273	Q9UNE7
ENSG00000100266	PACSIN2	11252	Q9UNF0
ENSG00000102316	MAGED2	10916	Q9UNF1
ENSG00000120337	TNFSF18	8995	Q9UNG2
ENSG00000079335	CDC14A	8556	Q9UNH5
ENSG00000162627	SNX7	51375	Q9UNH6
ENSG00000129515	SNX6	58533	Q9UNH7
ENSG00000139610	CELA1	1990	Q9UNI1
ENSG00000081721	DUSP12	11266	Q9UNI6
ENSG00000170310	STX8	9482	Q9UNK0
ENSG00000117215	PLA2G2D	26279	Q9UNK4
ENSG00000013523	ANGEL1	23357	Q9UNK9
ENSG00000114850	SSR3	6747	Q9UNL2
ENSG00000111653	ING4	51147	Q9UNL4
ENSG00000185627	PSMD13	5719	Q9UNM6
ENSG00000242441	GTF2A1L	11036	Q9UNN4
ENSG00000185104	FAF1	11124	Q9UNN5
ENSG00000101000	PROCR	10544	Q9UNN8
ENSG00000115525	ST3GAL5	8869	Q9UNP4
ENSG00000084072	PPIE	10450	Q9UNP9
ENSG00000118777	ABCG2	9429	Q9UNQ0
ENSG00000086189	DIMT1	27292	Q9UNQ2
ENSG00000111602	TIMELESS	8914	Q9UNS1
ENSG00000141030	COPS3	8533	Q9UNS2
ENSG00000079974	RABL2B	11158	Q9UNT1
ENSG00000180432	CYP8B1	1582	Q9UNU6
ENSG00000107789	MINPP1	9562	Q9UNW1
ENSG00000183484	GPR132	29933	Q9UNW8
ENSG00000104967	NOVA2	4858	Q9UNW9
ENSG00000037241	RPL26L1	51121	Q9UNX3
ENSG00000065183	WDR3	10885	Q9UNX4
ENSG00000182324	KCNJ14	3770	Q9UNX9
ENSG00000116830	TTF2	8458	Q9UNY4
ENSG00000167840	ZNF232	7775	Q9UNY5
ENSG00000088833	NSFL1C	55968	Q9UNZ2
ENSG00000104979	C19orf53	28974	Q9UNZ5
ENSG00000157240	FZD1	8321	Q9UP38
ENSG00000106327	TFR2	7036	Q9UP52
ENSG00000105499	PLA2G4C	8605	Q9UP65
ENSG00000134917	ADAMTS8	11095	Q9UP79
ENSG00000164597	COG5	10466	Q9UP83
ENSG00000124067	SLC12A4	6560	Q9UP95
ENSG00000164061	BSN	8927	Q9UPA5
ENSG00000171659	GPR34	2857	Q9UPC5
ENSG00000184343	SRPK3	26576	Q9UPE1
ENSG00000126003	PLAGL2	5326	Q9UPG8
ENSG00000119686	FLVCR2	55640	Q9UPI3
ENSG00000106852	LHX6	26468	Q9UPM6
ENSG00000081014	AP4E1	23431	Q9UPM8
ENSG00000108641	B9D1	27077	Q9UPM9
ENSG00000127603	MACF1	643314	Q9UPN3
ENSG00000127603	MACF1	23499	Q9UPN3
ENSG00000141577	CEP131	22994	Q9UPN4
ENSG00000213079	SCAF8	22828	Q9UPN6
ENSG00000105063	PPP6R1	22870	Q9UPN7
ENSG00000197323	TRIM33	51592	Q9UPN9
ENSG00000172943	PHF8	23133	Q9UPP1
ENSG00000120645	IQSEC3	440073	Q9UPP2
ENSG00000262607	IQSEC3	440073	Q9UPP2
ENSG00000064042	LIMCH1	22998	Q9UPQ0
ENSG00000157985	AGAP1	116987	Q9UPQ3
ENSG00000104228	TRIM35	23087	Q9UPQ4
ENSG00000121440	PDZRN3	23024	Q9UPQ7
ENSG00000175283	DOLK	22845	Q9UPQ8
ENSG00000100354	TNRC6B	23112	Q9UPQ9
ENSG00000154822	PLCL2	23228	Q9UPR0
ENSG00000198952	SMG5	23381	Q9UPR3
ENSG00000118160	SLC8A2	6543	Q9UPR5
ENSG00000105278	ZFR2	23217	Q9UPR6
ENSG00000139718	SETD1B	23067	Q9UPS6
ENSG00000107890	ANKRD26	22852	Q9UPS8
ENSG00000182473	EXOC7	23265	Q9UPT5
ENSG00000138834	MAPK8IP3	23162	Q9UPT6
ENSG00000130749	ZC3H4	23211	Q9UPT8
ENSG00000124422	USP22	23326	Q9UPT9
ENSG00000156395	SORCS3	22986	Q9UPU3
ENSG00000162402	USP24	23358	Q9UPU5
ENSG00000167202	TBC1D2B	23102	Q9UPU7
ENSG00000020577	SAMD4A	23034	Q9UPU9
ENSG00000110274	CEP164	22897	Q9UPV0
ENSG00000122733	PHF24	23349	Q9UPV7
ENSG00000182606	TRAK1	22906	Q9UPV9
ENSG00000198815	FOXJ3	22887	Q9UPW0
ENSG00000135049	AGTPBP1	23287	Q9UPW5
ENSG00000119042	SATB2	23314	Q9UPW6
ENSG00000130477	UNC13A	23025	Q9UPW8
ENSG00000080854	IGSF9B	22997	Q9UPX0
ENSG00000169330	KIAA1024	23251	Q9UPX6
ENSG00000162105	SHANK2	22941	Q9UPX8
ENSG00000100697	DICER1	23405	Q9UPY3
ENSG00000151012	SLC7A11	23657	Q9UPY5
ENSG00000132970	WASF3	10810	Q9UPY6
ENSG00000084764	MAPRE3	22924	Q9UPY8
ENSG00000110756	HPS5	11234	Q9UPZ3
ENSG00000005108	THSD7A	221981	Q9UPZ6
ENSG00000112144	ICK	22858	Q9UPZ9
ENSG00000103647	CORO2B	10391	Q9UQ03
ENSG00000089558	KCNH4	23415	Q9UQ05
ENSG00000080823	MOK	5891	Q9UQ07
ENSG00000104808	DHDH	27294	Q9UQ10
ENSG00000108061	SHOC2	8036	Q9UQ13
ENSG00000197959	DNM3	26052	Q9UQ16
ENSG00000176406	RIMS2	9699	Q9UQ26
ENSG00000167978	SRRM2	23524	Q9UQ35
ENSG00000162139	NEU3	10825	Q9UQ49
ENSG00000134115	CNTN6	27255	Q9UQ52
ENSG00000161013	MGAT4B	11282	Q9UQ53
ENSG00000243130	PSG11	5680	Q9UQ72
ENSG00000124467	PSG8	440533	Q9UQ74
ENSG00000170515	PA2G4	5036	Q9UQ80
ENSG00000174371	EXO1	9156	Q9UQ84
ENSG00000008128	CDK11A	728642	Q9UQ88
ENSG00000197912	SPG7	6687	Q9UQ90
ENSG00000169862	CTNND2	1501	Q9UQB3
ENSG00000175866	BAIAP2	10458	Q9UQB8
ENSG00000105146	AURKC	6795	Q9UQB9
ENSG00000033327	GAB2	9846	Q9UQC2
ENSG00000137975	CLCA2	9635	Q9UQC9
ENSG00000196876	SCN8A	6334	Q9UQD0
ENSG00000108055	SMC3	9126	Q9UQE7
ENSG00000242950	ERVW-1	30816	Q9UQF0
ENSG00000121653	MAPK8IP1	9479	Q9UQF2
ENSG00000119938	PPP1R3C	5507	Q9UQK1
ENSG00000108840	HDAC5	10014	Q9UQL6
ENSG00000070808	CAMK2A	815	Q9UQM7
ENSG00000083937	CHMP2B	25978	Q9UQN3
ENSG00000120332	TNN	63923	Q9UQP3
ENSG00000168060	NAALADL1	10004	Q9UQQ1
ENSG00000111252	SH2B3	10019	Q9UQQ2
ENSG00000102098	SCML2	10389	Q9UQR0
ENSG00000163848	ZNF148	7707	Q9UQR1
ENSG00000078081	LAMP3	27074	Q9UQV4
ENSG00000197568	HHLA3	11147	Q9XRX5
ENSG00000137672	TRPC6	7225	Q9Y210
ENSG00000206561	COLQ	8292	Q9Y215
ENSG00000003987	MTMR7	9108	Q9Y216
ENSG00000139505	MTMR6	9107	Q9Y217
ENSG00000184916	JAG2	3714	Q9Y219
ENSG00000132603	NIP7	51388	Q9Y221
ENSG00000135164	DMTF1	9988	Q9Y222
ENSG00000159921	GNE	10020	Q9Y223
ENSG00000087302	C14orf166	51637	Q9Y224
ENSG00000101236	RNF24	11237	Q9Y225
ENSG00000172940	SLC22A13	9390	Q9Y226
ENSG00000197217	ENTPD4	9583	Q9Y227
ENSG00000009790	TRAF3IP3	80342	Q9Y228
ENSG00000183207	RUVBL2	10856	Q9Y230
ENSG00000172461	FUT9	10690	Q9Y231
ENSG00000153046	CDYL	9425	Q9Y232
ENSG00000112541	PDE10A	10846	Q9Y233
ENSG00000144182	LIPT1	51601	Q9Y234
ENSG00000124701	APOBEC2	10930	Q9Y235
ENSG00000164823	OSGIN2	734	Q9Y236
ENSG00000102309	PIN4	5303	Q9Y237
ENSG00000008226	DLEC1	9940	Q9Y238
ENSG00000106100	NOD1	10392	Q9Y239
ENSG00000105472	CLEC11A	6320	Q9Y240
ENSG00000181061	HIGD1A	25994	Q9Y241
ENSG00000137310	TCF19	6941	Q9Y242
ENSG00000117020	AKT3	10000	Q9Y243
ENSG00000275199	AKT3	10000	Q9Y243
ENSG00000132963	POMP	51371	Q9Y244
ENSG00000145945	FAM50B	26240	Q9Y247
ENSG00000131153	GINS2	51659	Q9Y248
ENSG00000061337	LZTS1	11178	Q9Y250
ENSG00000173083	HPSE	10855	Q9Y251
ENSG00000127870	RNF6	6049	Q9Y252
ENSG00000170734	POLH	5429	Q9Y253
ENSG00000169230	PRELID1	27166	Q9Y255
ENSG00000173653	RCE1	9986	Q9Y256
ENSG00000099337	KCNK6	9424	Q9Y257
ENSG00000006606	CCL26	10344	Q9Y258
ENSG00000100288	CHKB	1120	Q9Y259
ENSG00000125798	FOXA2	3170	Q9Y261
ENSG00000100129	EIF3L	51386	Q9Y262
ENSG00000137055	PLAA	9373	Q9Y263
ENSG00000101280	ANGPT4	51378	Q9Y264
ENSG00000175792	RUVBL1	8607	Q9Y265
ENSG00000090273	NUDC	10726	Q9Y266
ENSG00000144671	SLC22A14	9389	Q9Y267
ENSG00000173198	CYSLTR1	10800	Q9Y271
ENSG00000108551	RASD1	51655	Q9Y272
ENSG00000064225	ST3GAL6	10402	Q9Y274
ENSG00000102524	TNFSF13B	10673	Q9Y275
ENSG00000074582	BCS1L	617	Q9Y276
ENSG00000078668	VDAC3	7419	Q9Y277
ENSG00000122254	HS3ST2	9956	Q9Y278
ENSG00000155659	VSIG4	11326	Q9Y279
ENSG00000165410	CFL2	1073	Q9Y281
ENSG00000125991	ERGIC3	51614	Q9Y282
ENSG00000119509	INVS	27130	Q9Y283
ENSG00000105583	WDR83OS	51398	Q9Y284
ENSG00000179115	FARSA	2193	Q9Y285
ENSG00000168995	SIGLEC7	27036	Q9Y286
ENSG00000136156	ITM2B	9445	Q9Y287
ENSG00000138074	SLC5A6	8884	Q9Y289
ENSG00000090263	MRPS33	51650	Q9Y291
ENSG00000111875	ASF1A	25842	Q9Y294
ENSG00000185721	DRG1	4733	Q9Y295
ENSG00000196655	TRAPPC4	51399	Q9Y296
ENSG00000280495	TRAPPC4	51399	Q9Y296
ENSG00000166167	BTRC	8945	Q9Y297
ENSG00000180855	ZNF443	10224	Q9Y2A4
ENSG00000061676	NCKAP1	10787	Q9Y2A7
ENSG00000179913	B3GNT3	10331	Q9Y2A9
ENSG00000257727	CNPY2	10330	Q9Y2B0
ENSG00000118600	TMEM5	10329	Q9Y2B1
ENSG00000108474	PIGL	9487	Q9Y2B2
ENSG00000124251	TP53TG5	27296	Q9Y2B4
ENSG00000075399	VPS9D1	9605	Q9Y2B5
ENSG00000168734	PKIG	11142	Q9Y2B9
ENSG00000111962	UST	10090	Q9Y2C2
ENSG00000183778	B3GALT5	10317	Q9Y2C3
ENSG00000157036	EXOG	9941	Q9Y2C4
ENSG00000146039	SLC17A4	10050	Q9Y2C5
ENSG00000174130	TLR6	10333	Q9Y2C9
ENSG00000169239	CA5B	11238	Q9Y2D0
ENSG00000169136	ATF5	22809	Q9Y2D1
ENSG00000117620	SLC35A3	23443	Q9Y2D2
ENSG00000144036	EXOC6B	23233	Q9Y2D4
ENSG00000241978	AKAP2	11217	Q9Y2D5
ENSG00000117155	SSX2IP	117178	Q9Y2D8
ENSG00000198740	ZNF652	22834	Q9Y2D9
ENSG00000151240	DIP2C	22982	Q9Y2E4
ENSG00000013288	MAN2B2	23324	Q9Y2E5
ENSG00000110042	DTX4	23220	Q9Y2E6
ENSG00000197818	SLC9A8	23315	Q9Y2E8
ENSG00000164151	ICE1	23379	Q9Y2F5
ENSG00000132640	BTBD3	22903	Q9Y2F9
ENSG00000084710	EFR3B	22979	Q9Y2G0
ENSG00000124920	MYRF	745	Q9Y2G1
ENSG00000105483	CARD8	22900	Q9Y2G2
ENSG00000058063	ATP11B	23200	Q9Y2G3
ENSG00000135299	ANKRD6	22881	Q9Y2G4
ENSG00000186866	POFUT2	23275	Q9Y2G5
ENSG00000120784	ZFP30	22835	Q9Y2G7
ENSG00000116138	DNAJC16	23341	Q9Y2G8
ENSG00000064932	SBNO2	22904	Q9Y2G9
ENSG00000278788	SBNO2	22904	Q9Y2G9
ENSG00000080845	DLGAP4	22839	Q9Y2H0
ENSG00000211455	STK38L	23012	Q9Y2H1
ENSG00000198825	INPP5F	22876	Q9Y2H2
ENSG00000143850	PLEKHA6	22874	Q9Y2H5
ENSG00000102531	FNDC3A	22862	Q9Y2H6
ENSG00000081386	ZNF510	22869	Q9Y2H8
ENSG00000105613	MAST1	22983	Q9Y2H9
ENSG00000010322	NISCH	11188	Q9Y2I1
ENSG00000162631	NTNG1	22854	Q9Y2I2
ENSG00000101004	NINL	22981	Q9Y2I6
ENSG00000115020	PIKFYVE	200576	Q9Y2I7
ENSG00000047056	WDR37	22884	Q9Y2I8
ENSG00000111490	TBC1D30	23329	Q9Y2I9
ENSG00000089169	RPH3A	22895	Q9Y2J0
ENSG00000082397	EPB41L3	23136	Q9Y2J2
ENSG00000114019	AMOTL2	51421	Q9Y2J4
ENSG00000117115	PADI2	11240	Q9Y2J8
ENSG00000126804	ZBTB1	22890	Q9Y2K1
ENSG00000144821	MYH15	22989	Q9Y2K3
ENSG00000179912	R3HDM2	22864	Q9Y2K5
ENSG00000136878	USP20	10868	Q9Y2K6
ENSG00000173120	KDM2A	22992	Q9Y2K7
ENSG00000145087	STXBP5L	9515	Q9Y2K9
ENSG00000083520	DIS3	22894	Q9Y2L1
ENSG00000153339	TRAPPC8	22878	Q9Y2L5
ENSG00000114541	FRMD4B	23150	Q9Y2L6
ENSG00000196652	ZKSCAN5	23660	Q9Y2L8
ENSG00000136141	LRCH1	23143	Q9Y2L9
ENSG00000198690	FAN1	22909	Q9Y2M0
ENSG00000276787	FAN1	22909	Q9Y2M0
ENSG00000125046	SSUH2	105376948	Q9Y2M2
ENSG00000125046	SSUH2	51066	Q9Y2M2
ENSG00000076321	KLHL20	27252	Q9Y2M5
ENSG00000124440	HIF3A	64344	Q9Y2N7
ENSG00000127903	ZNF835	90485	Q9Y2P0
ENSG00000113396	SLC27A6	28965	Q9Y2P4
ENSG00000083807	SLC27A5	10998	Q9Y2P5
ENSG00000152454	ZNF256	10172	Q9Y2P7
ENSG00000120158	RCL1	10171	Q9Y2P8
ENSG00000124406	ATP8A1	10396	Q9Y2Q0
ENSG00000197134	ZNF257	113835	Q9Y2Q1
ENSG00000197448	GSTK1	373156	Q9Y2Q3
ENSG00000116586	LAMTOR2	28956	Q9Y2Q5
ENSG00000147586	MRPS28	28957	Q9Y2Q9
ENSG00000183978	COA3	28958	Q9Y2R0
ENSG00000134242	PTPN22	26191	Q9Y2R2
ENSG00000277594	DDX52	11056	Q9Y2R4
ENSG00000278053	DDX52	11056	Q9Y2R4
ENSG00000239789	MRPS17	51373	Q9Y2R5
ENSG00000125445	MRPS7	51081	Q9Y2R9
ENSG00000186184	POLR1D	51082	Q9Y2S0
ENSG00000165475	CRYL1	51084	Q9Y2S2
ENSG00000232112	TMA7	51372	Q9Y2S6
ENSG00000004142	POLDIP2	26073	Q9Y2S7
ENSG00000168646	AXIN2	8313	Q9Y2T1
ENSG00000185009	AP3M1	26985	Q9Y2T2
ENSG00000119125	GDA	9615	Q9Y2T3
